,loss,accuracy,val_loss,val_accuracy
78,0.249989852309227,0.876935601234436,1.1839114427566528,0.689486563205719
79,0.2567707598209381,0.8785656094551086,1.1798431873321533,0.6821516156196594
80,0.2514951229095459,0.8793805837631226,1.3038846254348755,0.6821516156196594
81,0.2660539746284485,0.8712306618690491,1.4864169359207153,0.694376528263092
82,0.2611599564552307,0.8777506351470947,1.0789549350738525,0.694376528263092
83,0.2734626829624176,0.866340696811676,0.9431939721107483,0.689486563205719
84,0.25508761405944824,0.8712306618690491,1.0987783670425415,0.689486563205719
85,0.26591986417770386,0.8801956176757812,1.065568208694458,0.6968215107917786
86,0.24995605647563934,0.8777506351470947,0.9826142191886902,0.694376528263092
87,0.23690903186798096,0.8859005570411682,0.9901908040046692,0.7041564583778381
88,0.22941523790359497,0.8875305652618408,1.0117849111557007,0.7017114758491516
89,0.23449403047561646,0.8891605734825134,1.138494610786438,0.7066014409065247
90,0.22487443685531616,0.8948655128479004,1.1534860134124756,0.7114914655685425
91,0.22989100217819214,0.8940505385398865,1.0688602924346924,0.718826413154602
92,0.232145294547081,0.8916055560112,1.089079737663269,0.7163814306259155
93,0.2286856472492218,0.8883455395698547,1.1157050132751465,0.713936448097229
94,0.22482217848300934,0.8981255292892456,1.3014463186264038,0.6968215107917786
95,0.23240575194358826,0.8867155909538269,1.1906659603118896,0.7163814306259155
96,0.22707818448543549,0.8924205303192139,1.1603084802627563,0.6870415806770325
97,0.2220870405435562,0.8916055560112,1.2528928518295288,0.7041564583778381
98,0.21381838619709015,0.9030154943466187,1.5757930278778076,0.689486563205719
99,0.21503083407878876,0.9062754511833191,1.4050382375717163,0.694376528263092
100,0.20378507673740387,0.9030154943466187,1.3114103078842163,0.713936448097229
101,0.20884859561920166,0.9062754511833191,1.4788099527359009,0.694376528263092
102,0.23258456587791443,0.8932355046272278,1.6579208374023438,0.6797065734863281
103,0.19841957092285156,0.9070904850959778,1.5889588594436646,0.689486563205719
104,0.21790286898612976,0.9030154943466187,1.5058314800262451,0.6870415806770325
105,0.216421976685524,0.8956805467605591,1.4435569047927856,0.6870415806770325
106,0.22457057237625122,0.8883455395698547,1.3679654598236084,0.6821516156196594
107,0.22556447982788086,0.8916055560112,1.3099654912948608,0.7114914655685425
108,0.18573014438152313,0.9136104583740234,1.349302053451538,0.7212713956832886
109,0.19331055879592896,0.9119804501533508,1.2810074090957642,0.7114914655685425
110,0.19752581417560577,0.9111654162406921,1.3096715211868286,0.7261613607406616
111,0.1976667195558548,0.9062754511833191,1.5006415843963623,0.7237163782119751
112,0.19570806622505188,0.9087204337120056,1.5881211757659912,0.709046483039856
113,0.22710669040679932,0.896495521068573,1.4693388938903809,0.7163814306259155
114,0.22422479093074799,0.8981255292892456,1.3347231149673462,0.7066014409065247
115,0.21596212685108185,0.896495521068573,1.2733509540557861,0.7163814306259155
116,0.20563848316669464,0.9087204337120056,1.3432093858718872,0.7114914655685425
117,0.21583570539951324,0.901385486125946,1.3808748722076416,0.7237163782119751
118,0.20472651720046997,0.9087204337120056,1.372672200202942,0.713936448097229
119,0.18403427302837372,0.9127954244613647,1.4686318635940552,0.7041564583778381
120,0.19615012407302856,0.9095354676246643,1.5146231651306152,0.7114914655685425
121,0.21227528154850006,0.9087204337120056,1.5380574464797974,0.709046483039856
122,0.1835698038339615,0.9144254326820374,1.5143760442733765,0.7066014409065247
123,0.18366174399852753,0.9144254326820374,1.5866011381149292,0.7212713956832886
124,0.18323230743408203,0.9217603802680969,1.514098048210144,0.718826413154602
125,0.18108944594860077,0.9144254326820374,1.4339181184768677,0.7212713956832886
126,0.18681035935878754,0.9095354676246643,1.4502729177474976,0.7163814306259155
127,0.17174199223518372,0.9225754141807556,1.6248313188552856,0.694376528263092
128,0.16829277575016022,0.9193153977394104,1.840429425239563,0.6919315457344055
129,0.19965560734272003,0.9046455025672913,1.730157732963562,0.694376528263092
130,0.16952678561210632,0.925835371017456,1.6648027896881104,0.6821516156196594
131,0.19059224426746368,0.9242053627967834,1.5180037021636963,0.709046483039856
132,0.19088275730609894,0.9119804501533508,1.4870742559432983,0.7237163782119751
133,0.17998911440372467,0.9079054594039917,1.4017369747161865,0.713936448097229
134,0.19370096921920776,0.9136104583740234,1.5140280723571777,0.6992664933204651
135,0.20433880388736725,0.9054604768753052,1.4590394496917725,0.7163814306259155
136,0.21113283932209015,0.9095354676246643,1.3626701831817627,0.7237163782119751
137,0.17283566296100616,0.9225754141807556,1.3830748796463013,0.709046483039856
138,0.18319402635097504,0.9144254326820374,1.4640889167785645,0.709046483039856
139,0.17378737032413483,0.9193153977394104,1.6416985988616943,0.7261613607406616
140,0.18205015361309052,0.9193153977394104,1.6205798387527466,0.7261613607406616
141,0.17932169139385223,0.9136104583740234,1.5756144523620605,0.7017114758491516
142,0.16440469026565552,0.9176853895187378,1.544053316116333,0.694376528263092
143,0.17074839770793915,0.9217603802680969,1.5682308673858643,0.7017114758491516
144,0.1599157303571701,0.9290953278541565,1.6919536590576172,0.7114914655685425
145,0.15518593788146973,0.9356153011322021,1.7146779298782349,0.7359412908554077
146,0.15976625680923462,0.9299103617668152,1.8508083820343018,0.7286063432693481
147,0.16791383922100067,0.9201303720474243,1.9754379987716675,0.7114914655685425
148,0.18349117040634155,0.9193153977394104,1.9358307123184204,0.6919315457344055
149,0.16656801104545593,0.9274653792381287,1.650572657585144,0.7286063432693481
150,0.17771707475185394,0.9193153977394104,1.6355857849121094,0.738386332988739
151,0.1606050282716751,0.9315403699874878,1.7758179903030396,0.713936448097229
152,0.1731891930103302,0.9274653792381287,1.7195322513580322,0.7212713956832886
153,0.15864822268486023,0.9339853525161743,1.5080127716064453,0.7359412908554077
154,0.16839103400707245,0.9225754141807556,1.4255750179290771,0.7261613607406616
155,0.165411576628685,0.9348003268241882,1.536615252494812,0.7114914655685425
156,0.17211228609085083,0.9282803535461426,1.6727277040481567,0.7212713956832886
157,0.17380012571811676,0.9168704152107239,1.742456078529358,0.7237163782119751
158,0.17528483271598816,0.9225754141807556,1.7229399681091309,0.7212713956832886
159,0.16629928350448608,0.9274653792381287,1.715423822402954,0.7163814306259155
160,0.14258815348148346,0.9462102651596069,1.717822551727295,0.7212713956832886
161,0.17070718109607697,0.925835371017456,1.6706985235214233,0.7261613607406616
162,0.16048987209796906,0.9307253360748291,1.768074631690979,0.7041564583778381
163,0.1535927802324295,0.9339853525161743,1.9292312860488892,0.6797065734863281
164,0.15539059042930603,0.9290953278541565,1.7851754426956177,0.718826413154602
165,0.16150709986686707,0.9299103617668152,1.7002476453781128,0.738386332988739
166,0.1678696572780609,0.9193153977394104,1.740343451499939,0.709046483039856
167,0.16226842999458313,0.9315403699874878,1.7348318099975586,0.7066014409065247
168,0.1583786904811859,0.9290953278541565,1.7211452722549438,0.7334963083267212
169,0.15882508456707,0.9242053627967834,1.830336332321167,0.7359412908554077
170,0.15695840120315552,0.9282803535461426,2.079622268676758,0.7114914655685425
171,0.17890971899032593,0.920945405960083,2.1584770679473877,0.7114914655685425
172,0.1694277971982956,0.9282803535461426,1.9928584098815918,0.7334963083267212
173,0.17669960856437683,0.9233903884887695,1.7961788177490234,0.7359412908554077
174,0.161151722073555,0.925835371017456,1.9944084882736206,0.6797065734863281
175,0.16203132271766663,0.9307253360748291,1.930466890335083,0.7041564583778381
176,0.16377265751361847,0.9225754141807556,1.9152212142944336,0.7163814306259155
177,0.17570170760154724,0.9225754141807556,1.8104052543640137,0.7041564583778381
178,0.15685978531837463,0.9323553442955017,1.7382148504257202,0.6797065734863281
179,0.17168405652046204,0.9307253360748291,1.5961191654205322,0.694376528263092
180,0.1500033736228943,0.9364303350448608,1.7494535446166992,0.709046483039856
181,0.17040680348873138,0.9274653792381287,2.0068092346191406,0.7017114758491516
182,0.15150226652622223,0.9356153011322021,2.108729839324951,0.689486563205719
183,0.140326589345932,0.9348003268241882,2.0235366821289062,0.7114914655685425
184,0.13773782551288605,0.9348003268241882,2.214547872543335,0.7017114758491516
185,0.13578172028064728,0.9413203001022339,2.5570948123931885,0.6797065734863281
186,0.13311660289764404,0.9396902918815613,2.5030643939971924,0.7114914655685425
187,0.13633878529071808,0.9372453093528748,2.551947832107544,0.713936448097229
188,0.15372447669506073,0.9396902918815613,2.6697325706481934,0.6870415806770325
189,0.13425788283348083,0.945395290851593,2.5413010120391846,0.684596598148346
190,0.15421919524669647,0.9356153011322021,2.2591826915740967,0.7041564583778381
191,0.1261434257030487,0.9413203001022339,2.025615930557251,0.7310513257980347
192,0.1365165412425995,0.9388753175735474,2.0047848224639893,0.7114914655685425
193,0.13586950302124023,0.9364303350448608,2.382538318634033,0.6552567481994629
194,0.139455646276474,0.9388753175735474,2.5733487606048584,0.665036678314209
195,0.15551972389221191,0.9372453093528748,2.4017603397369385,0.6919315457344055
196,0.13924765586853027,0.9356153011322021,2.5364787578582764,0.7017114758491516
197,0.15608830749988556,0.9331703186035156,2.6451714038848877,0.694376528263092
198,0.16644732654094696,0.9290953278541565,2.4586827754974365,0.6919315457344055
199,0.12420900166034698,0.9437652826309204,2.360114097595215,0.6870415806770325
